"year","year_rank","group_name","artist","song_name","id"
1998.0,60.0,"LeAnn Rimes","LeAnn Rimes","Looking Through Your Eyes",4393.0
1998.0,61.0,"Divine","Divine","Lately",4394.0
1998.0,62.0,"Backstreet Boys","Backstreet Boys","Quit Playing Games (With My Heart)",4395.0
1998.0,63.0,"Next","Next","I Still Love You",4396.0
1998.0,64.0,"Inoj","Inoj","Time After Time",4397.0
1998.0,65.0,"Jimmy Ray","Jimmy Ray","Are You Jimmy Ray?",4398.0
1998.0,66.0,"Ace Of Base","Ace Of Base","Cruel Summer",4399.0
1998.0,67.0,"Master P","Master P","I Got The Hook Up!",4400.0
1998.0,68.0,"Puff Daddy and The Family","Puff Daddy and The Family","Victory",4401.0
1998.0,69.0,"Spice Girls","Spice Girls","Too Much",4402.0
1998.0,70.0,"Pras Feat. Ol' Dirty Bastard and Mya","Pras Feat. Ol' Dirty Bastard","Ghetto Supastar (That Is What You Are)",4403.0
1998.0,70.0,"Pras Feat. Ol' Dirty Bastard and Mya","Mya","Ghetto Supastar (That Is What You Are)",4404.0
1998.0,71.0,"Dru Hill feat. Redman","Dru Hill","How Deep Is Your Love",4405.0
1998.0,71.0,"Dru Hill feat. Redman","Redman","How Deep Is Your Love",4406.0
1998.0,72.0,"Kelly Price","Kelly Price","Friend Of Mine",4407.0
1998.0,73.0,"Busta Rhymes","Busta Rhymes","Turn It Up [Remix] / Fire It Up",4408.0
1998.0,74.0,"Edwin McCain","Edwin McCain","I'll Be",4409.0
1998.0,75.0,"Madonna","Madonna","Ray Of Light",4410.0
1998.0,76.0,"Sister Hazel","Sister Hazel","All For You",4411.0
1998.0,77.0,"Monifah","Monifah","Touch It",4412.0
1998.0,78.0,"Lox","Lox","Money, Power and Respect",4413.0
1998.0,79.0,"The Verve","The Verve","Bitter Sweet Symphony",4414.0
1998.0,80.0,"Busta Rhymes","Busta Rhymes","Dangerous",4415.0
1998.0,81.0,"Spice Girls","Spice Girls","Spice Up Your Life",4416.0
1998.0,82.0,"98 Degrees","98 Degrees","Because Of You",4417.0
1998.0,83.0,"Loreena McKennitt","Loreena McKennitt","The Mummers' Dance",4418.0
1998.0,84.0,"Allure feat. 112","Allure","All Cried Out",4419.0
1998.0,84.0,"Allure feat. 112","112","All Cried Out",4420.0
1998.0,85.0,"Big Punisher feat. Joe","Big Punisher","Still Not A Player",4421.0
1998.0,85.0,"Big Punisher feat. Joe","Joe","Still Not A Player",4422.0
1998.0,86.0,"Aaliyah","Aaliyah","The One I Gave My Heart To",4423.0
1998.0,87.0,"Jewel","Jewel","Foolish Games / You Were Meant For Me",4424.0
1998.0,88.0,"Inoj","Inoj","Love You Down",4425.0
1998.0,89.0,"2Pac","2Pac","Do For Love",4426.0
1998.0,90.0,"Luke","Luke","Raise The Roof",4427.0
1998.0,91.0,"Nu Flavor","Nu Flavor","Heaven",4428.0
1998.0,92.0,"Jd","Jd","The Party Continues",4429.0
1998.0,93.0,"Missy ""Misdemeanor"" Elliott feat. Da Brat","Missy ""Misdemeanor"" Elliott","Sock It 2 Me",4430.0
1998.0,93.0,"Missy ""Misdemeanor"" Elliott feat. Da Brat","Da Brat","Sock It 2 Me",4431.0
1998.0,94.0,"Next","Next","Butta Love",4432.0
1998.0,95.0,"Aretha Franklin","Aretha Franklin","A Rose Is Still A Rose",4433.0
1998.0,96.0,"Boyz II Men","Boyz II Men","4 Seasons Of Loneliness",4434.0
1998.0,97.0,"LL Cool J","LL Cool J","Father",4435.0
1998.0,98.0,"Gerald Levert","Gerald Levert","Thinkin' Bout It",4436.0
1998.0,99.0,"Deborah Cox","Deborah Cox","Nobody's Supposed To Be Here",4437.0
1998.0,100.0,"TQ","TQ","Westside",4438.0
1999.0,1.0,"Cher","Cher","Believe",4439.0
1999.0,2.0,"TLC","TLC","No Scrubs",4440.0
1999.0,3.0,"Monica","Monica","Angel Of Mine",4441.0
1999.0,4.0,"Whitney Houston","Whitney Houston","Heartbreak Hotel",4442.0
1999.0,5.0,"Britney Spears","Britney Spears","...Baby One More Time",4443.0
1999.0,6.0,"Sixpence None The Richer","Sixpence None The Richer","Kiss Me",4444.0
1999.0,7.0,"Christina Aguilera","Christina Aguilera","Genie In A Bottle",4445.0
1999.0,8.0,"Sugar Ray","Sugar Ray","Every Morning",4446.0
1999.0,9.0,"Deborah Cox","Deborah Cox","Nobody's Supposed To Be Here",4447.0
1999.0,10.0,"Ricky Martin","Ricky Martin","Livin' La Vida Loca",4448.0
1999.0,11.0,"702","702","Where My Girls At?",4449.0
1999.0,12.0,"Jennifer Lopez","Jennifer Lopez","If You Had My Love",4450.0
1999.0,13.0,"Goo Goo Dolls","Goo Goo Dolls","Slide",4451.0
1999.0,14.0,"Brandy","Brandy","Have You Ever?",4452.0
1999.0,15.0,"Backstreet Boys","Backstreet Boys","I Want It That Way",4453.0
1999.0,16.0,"R. Kelly and Celine Dion","R. Kelly","I'm Your Angel",4454.0
1999.0,16.0,"R. Kelly and Celine Dion","Celine Dion","I'm Your Angel",4455.0
1999.0,17.0,"Smash Mouth","Smash Mouth","All Star",4456.0
1999.0,18.0,"Sarah McLachlan","Sarah McLachlan","Angel",4457.0
1999.0,19.0,"Santana feat. Rob Thomas","Santana","Smooth",4458.0
1999.0,19.0,"Santana feat. Rob Thomas","Rob Thomas","Smooth",4459.0
1999.0,20.0,"TLC","TLC","Unpretty",4460.0
1999.0,21.0,"Destiny's Child","Destiny's Child","Bills, Bills, Bills",4461.0
1999.0,22.0,"Eagle-Eye Cherry","Eagle-Eye Cherry","Save Tonight",4462.0
1999.0,23.0,"Pearl Jam","Pearl Jam","Last Kiss",4463.0
1999.0,24.0,"Maxwell","Maxwell","Fortunate",4464.0
1999.0,25.0,"Backstreet Boys","Backstreet Boys","All I Have To Give",4465.0
1999.0,26.0,"Enrique Iglesias","Enrique Iglesias","Bailamos",4466.0
1999.0,27.0,"Busta Rhymes feat. Janet","Busta Rhymes","What's It Gonna Be?!",4467.0
1999.0,27.0,"Busta Rhymes feat. Janet","Janet","What's It Gonna Be?!",4468.0
1999.0,28.0,"Everlast","Everlast","What It's Like",4469.0
1999.0,29.0,"Lenny Kravitz","Lenny Kravitz","Fly Away",4470.0
1999.0,30.0,"Sugar Ray","Sugar Ray","Someday",4471.0
1999.0,31.0,"Divine","Divine","Lately",4472.0
1999.0,32.0,"Shania Twain","Shania Twain","That Don't Impress Me Much",4473.0
1999.0,33.0,"Will Smith feat. Dru Hill and Kool Moe Dee","Will Smith","Wild Wild West",4474.0
1999.0,33.0,"Will Smith feat. Dru Hill and Kool Moe Dee","Dru Hill","Wild Wild West",4475.0
1999.0,33.0,"Will Smith feat. Dru Hill and Kool Moe Dee","Kool Moe Dee","Wild Wild West",4476.0
1999.0,34.0,"Red Hot Chili Peppers","Red Hot Chili Peppers","Scar Tissue",4477.0
1999.0,35.0,"Mariah Carey feat. Jay-Z","Mariah Carey","Heartbreaker",4478.0
1999.0,35.0,"Mariah Carey feat. Jay-Z","Jay-Z","Heartbreaker",4479.0
1999.0,36.0,"Mariah Carey","Mariah Carey","I Still Believe",4480.0
1999.0,37.0,"98 Degrees","98 Degrees","The Hardest Thing",4481.0
1999.0,38.0,"LFO","LFO","Summer Girls",4482.0
1999.0,39.0,"Jay-Z feat. Amil (Of Major Coinz) and Ja","Jay-Z","Can I Get A...",4483.0
1999.0,39.0,"Jay-Z feat. Amil (Of Major Coinz) and Ja","Amil (Of Major Coinz)","Can I Get A...",4484.0
1999.0,39.0,"Jay-Z feat. Amil (Of Major Coinz) and Ja","Ja","Can I Get A...",4485.0
1999.0,40.0,"Third Eye Blind","Third Eye Blind","Jumper",4486.0
1999.0,41.0,"Lauryn Hill","Lauryn Hill","Doo Wop (That Thing)",4487.0
1999.0,42.0,"Lou Bega","Lou Bega","Mambo No. 5 (A Little Bit Of...)",4488.0
1999.0,43.0,"Tyrese","Tyrese","Sweet Lady",4489.0
1999.0,44.0,"Whitney Houston","Whitney Houston","It's Not Right But It's Okay",4490.0
1999.0,45.0,"'N Sync","'N Sync","(God Must Have Spent) A Little More Time On You",4491.0
1999.0,46.0,"Shawn Mullins","Shawn Mullins","Lullaby",4492.0
1999.0,47.0,"112 feat. Lil' Zane","112","Anywhere",4493.0
1999.0,47.0,"112 feat. Lil' Zane","Lil' Zane","Anywhere",4494.0
1999.0,48.0,"K-Ci and JoJo","K-Ci and JoJo","Tell Me It's Real",4495.0
1999.0,49.0,"Matchbox 20","Matchbox 20","Back 2 Good",4496.0
1999.0,50.0,"Blaque","Blaque","808",4497.0
1999.0,51.0,"Tal Bachman","Tal Bachman","She's So High",4498.0
1999.0,52.0,"Ricky Martin","Ricky Martin","She's All I Ever Had",4499.0
1999.0,53.0,"Will Smith","Will Smith","Miami",4500.0
1999.0,54.0,"Jewel","Jewel","Hands",4501.0
1999.0,55.0,"JT Money feat. Sole","JT Money","Who Dat",4502.0
1999.0,55.0,"JT Money feat. Sole","Sole","Who Dat",4503.0
1999.0,56.0,"Tim McGraw","Tim McGraw","Please Remember Me",4504.0
1999.0,57.0,"Shania Twain","Shania Twain","From This Moment On",4505.0
1999.0,58.0,"Faith Evans","Faith Evans","Love Like This",4506.0
1999.0,59.0,"Jesse Powell","Jesse Powell","You",4507.0
1999.0,60.0,"Total feat. Missy Elliott","Total","Trippin'",4508.0
1999.0,60.0,"Total feat. Missy Elliott","Missy Elliott","Trippin'",4509.0
1999.0,61.0,"Silk","Silk","If You (Lovin' Me)",4510.0
1999.0,62.0,"Lauryn Hill","Lauryn Hill","Ex-Factor",4511.0
1999.0,63.0,"Jordan Knight","Jordan Knight","Give It To You",4512.0
1999.0,64.0,"Goo Goo Dolls","Goo Goo Dolls","Black Balloon",4513.0
1999.0,65.0,"Eric Benet feat. Tamia","Eric Benet","Spend My Life With You",4514.0
1999.0,65.0,"Eric Benet feat. Tamia","Tamia","Spend My Life With You",4515.0
1999.0,66.0,"Dru Hill","Dru Hill","These Are The Times",4516.0
1999.0,67.0,"Mark Chesnutt","Mark Chesnutt","I Don't Want To Miss A Thing",4517.0
1999.0,68.0,"98 Degrees","98 Degrees","I Do (Cherish You)",4518.0
1999.0,69.0,"98 Degrees","98 Degrees","Because Of You",4519.0
1999.0,70.0,"Sarah McLachlan","Sarah McLachlan","I Will Remember You (Live)",4520.0
1999.0,71.0,"Chante Moore","Chante Moore","Chante's Got A Man",4521.0
1999.0,72.0,"Case","Case","Happily Ever After",4522.0
1999.0,73.0,"Whitney Houston","Whitney Houston","My Love Is Your Love",4523.0
1999.0,74.0,"Faith Evans feat. Puff Daddy","Faith Evans","All Night Long",4524.0
1999.0,74.0,"Faith Evans feat. Puff Daddy","Puff Daddy","All Night Long",4525.0
1999.0,75.0,"Juvenile feat. Mannie Fresh and Lil' Wayne","Juvenile","Back That Thang Up",4526.0
1999.0,75.0,"Juvenile feat. Mannie Fresh and Lil' Wayne","Mannie Fresh","Back That Thang Up",4527.0
1999.0,75.0,"Juvenile feat. Mannie Fresh and Lil' Wayne","Lil' Wayne","Back That Thang Up",4528.0
1999.0,76.0,"Brandy","Brandy","Almost Doesn't Count",4529.0
1999.0,77.0,"Shania Twain","Shania Twain","Man! I Feel Like A Woman!",4530.0
1999.0,78.0,"Len","Len","Steal My Sunshine",4531.0
1999.0,79.0,"Marc Anthony","Marc Anthony","I Need To Know",4532.0
1999.0,80.0,"Ginuwine","Ginuwine","So Anxious",4533.0
1999.0,81.0,"Case and Joe","Case and Joe","Faded Pictures",4534.0
1999.0,82.0,"Brian McKnight","Brian McKnight","Back At One",4535.0
1999.0,83.0,"R. Kelly","R. Kelly","When A Woman's Fed Up",4536.0
1999.0,84.0,"Kenny Chesney","Kenny Chesney","How Forever Feels",4537.0
1999.0,85.0,"Lonestar","Lonestar","Amazed",4538.0
1999.0,86.0,"Britney Spears","Britney Spears","Sometimes",4539.0
1999.0,87.0,"Mo Thugs Family feat. Bone Thugs-N-Harmony","Mo Thugs Family","Ghetto Cowboy",4540.0
1999.0,87.0,"Mo Thugs Family feat. Bone Thugs-N-Harmony","Bone Thugs-N-Harmony","Ghetto Cowboy",4541.0
1999.0,88.0,"Fastball","Fastball","Out Of My Head",4542.0
1999.0,89.0,"Jay-Z","Jay-Z","Hard Knock Life (Ghetto Anthem)",4543.0
1999.0,90.0,"Naughty By Nature feat. Zhane","Naughty By Nature","Jamboree",4544.0
1999.0,90.0,"Naughty By Nature feat. Zhane","Zhane","Jamboree",4545.0
1999.0,91.0,"BLACKstreet and Mya feat. Mase and Blinky Blink","BLACKstreet","Take Me There",4546.0
